"Дата";"Регион название";"Больные";"Заражений";"Выздоровлений";"Выздоровлений за день";"Смертей";"Смертей за день";"Заражений за день";"Регион население"
06.04.2020;Хабаровский край;131;161;23;7;7;2;18;9298114
06.04.2020;Ханты-Мансийский автономный округ - Югра;238;262;24;3;0;0;22;11585518
06.04.2020;Челябинская область;196;243;47;9;0;0;13;24451252
06.04.2020;Чеченская Республика;80;176;87;15;9;2;32;10058867
06.04.2020;Чувашская Республика;154;162;8;1;0;0;49;8617819
06.04.2020;Чукотский автономный округ;0;0;0;0;0;0;0;345436
06.04.2020;Ямало-Ненецкий автономный округ;274;277;0;0;3;1;50;3769829
06.04.2020;Ярославская область;82;94;12;2;0;0;21;8859788
13.04.2020;Алтайский край;318;342;24;1;0;0;43;16450560
13.04.2020;Амурская область;53;68;15;3;0;0;10;5588968
13.04.2020;Архангельская область;245;308;63;6;0;0;83;7777217
13.04.2020;Астраханская область;413;453;27;9;13;3;94;7122598
13.04.2020;Белгородская область;366;416;41;8;9;2;59;10849132
13.04.2020;Брянская область;1282;1412;127;27;3;1;138;8476874
13.04.2020;Владимирская область;1042;1094;27;10;25;4;154;9648359
13.04.2020;Волгоградская область;346;429;81;16;2;1;55;17648932
13.04.2020;Вологодская область;425;468;43;13;0;0;51;8236823
13.04.2020;Воронежская область;529;686;143;16;14;5;107;16336376
13.04.2020;Еврейская автономная область;80;92;12;4;0;0;12;1134098
13.04.2020;Забайкальский край;154;167;13;3;0;0;26;7509642
13.04.2020;Ивановская область;868;935;65;5;2;1;103;7102522
13.04.2020;Иркутская область;261;314;39;12;14;0;27;16829365
13.04.2020;Кабардино-Балкарская Республика;530;561;31;5;0;0;101;6060796
13.04.2020;Калининградская область;497;674;170;14;7;0;56;6962193
13.04.2020;Калужская область;664;720;50;4;6;2;164;7085092
13.04.2020;Камчатский край;136;143;7;3;0;0;24;2208899
13.04.2020;Карачаево-Черкесская Республика;246;248;2;1;0;0;56;3264135
13.04.2020;Кемеровская область (Кузбасс);110;144;32;3;2;1;23;18864139
13.04.2020;Кировская область;512;591;73;5;6;2;114;8982666
13.04.2020;Костромская область;220;267;33;4;14;0;48;4503268
13.04.2020;Краснодарский край;1617;1932;291;29;24;2;214;39223940
13.04.2020;Красноярский край;1282;1392;110;9;0;0;215;20135479
13.04.2020;Курганская область;52;67;15;2;0;0;9;5918759
13.04.2020;Курская область;790;836;38;5;8;2;153;7806659
13.04.2020;Ленинградская область;2087;2132;45;6;0;0;278;12696712
13.04.2020;Липецкая область;535;710;174;38;1;1;86;8051407
13.04.2020;Магаданская область;162;169;7;0;0;0;62;1008637
13.04.2020;Москва;108362;118620;9411;1076;847;104;14166;87545276
13.04.2020;Московская область;21014;21954;709;87;231;31;3303;52523695
13.04.2020;Мурманская область;1681;1816;125;18;10;3;226;5274899
13.04.2020;Ненецкий автономный округ;5;5;0;0;0;0;1;307979
13.04.2020;Нижегородская область;2707;2880;145;7;28;3;452;22643264
13.04.2020;Новгородская область;353;383;28;0;2;1;80;4245332
13.04.2020;Новосибирская область;360;459;91;6;8;3;80;19521943
13.04.2020;Омская область;110;175;65;9;0;0;14;13720567
13.04.2020;Оренбургская область;594;678;73;11;11;1;159;13844040
13.04.2020;Орловская область;483;525;40;7;2;1;103;5230729
13.04.2020;Пензенская область;737;774;22;3;15;4;73;9321585
13.04.2020;Пермский край;751;905;133;12;21;0;138;18361854
13.04.2020;Приморский край;296;332;22;2;14;0;56;13391259
13.04.2020;Псковская область;144;224;52;2;28;4;28;4455822
13.04.2020;Республика Адыгея;281;371;83;10;7;2;71;3173632
13.04.2020;Республика Алтай;5;5;0;0;0;0;2;1526441
13.04.2020;Республика Башкортостан;1177;1293;76;7;40;9;168;28443051
13.04.2020;Республика Бурятия;505;685;168;22;12;1;42;6891577
13.04.2020;Республика Дагестан;1068;1205;101;19;36;9;208;21447195
13.04.2020;Республика Ингушетия;935;998;47;22;16;4;240;3416301
13.04.2020;Республика Калмыкия;257;329;59;4;13;3;42;1927891
13.04.2020;Республика Карелия;64;64;0;0;0;0;17;4357388
13.04.2020;Республика Коми;2714;2766;31;9;21;0;273;5886111
13.04.2020;Республика Крым;156;263;107;10;0;0;14;13396117
13.04.2020;Республика Марий Эл;991;1096;98;19;7;0;192;4776331
13.04.2020;Республика Мордовия;826;863;33;1;4;1;216;5635392
13.04.2020;Республика Саха (Якутия);189;292;103;3;0;0;66;6750310
13.04.2020;Республика Северная Осетия — Алания;434;469;21;6;14;1;86;4912355
13.04.2020;Республика Татарстан;797;921;124;11;0;0;118;27259988
13.04.2020;Республика Тыва;57;57;0;0;0;0;7;2252054
13.04.2020;Республика Хакасия;216;237;21;0;0;0;56;3762591
13.04.2020;Ростовская область;961;1022;61;9;0;0;180;29543164
13.04.2020;Рязанская область;1113;1151;38;5;0;0;196;7850318
13.04.2020;Самарская область;265;365;100;1;0;0;55;22354598
13.04.2020;Санкт-Петербург;7396;8402;963;165;43;4;1203;37463545
13.04.2020;Саратовская область;453;518;65;11;0;0;72;17240650
13.04.2020;Сахалинская область;59;103;44;4;0;0;8;3431267
13.04.2020;Свердловская область;476;776;298;14;2;1;63;30276792
13.04.2020;Севастополь;52;66;14;0;0;0;7;3056690
13.04.2020;Смоленская область;758;778;10;3;10;1;156;6645436
13.04.2020;Ставропольский край;909;1035;111;16;15;1;158;19604718
13.04.2020;Тамбовская область;784;832;48;2;0;0;139;7234864
13.04.2020;Тверская область;1065;1113;48;9;0;0;239;8987111
13.04.2020;Томская область;106;133;27;1;0;0;25;7547960
13.04.2020;Тульская область;1039;1189;150;30;0;0;213;10442985
13.04.2020;Тюменская область;789;875;78;12;8;2;188;10491453
13.04.2020;Удмуртская Республика;245;287;33;4;9;3;53;10591308
13.04.2020;Ульяновская область;841;862;15;1;6;2;98;8726326
13.04.2020;Хабаровский край;637;717;61;5;19;2;156;9298114
13.04.2020;Ханты-Мансийский автономный округ - Югра;654;742;88;15;0;0;134;11585518
13.04.2020;Челябинская область;234;381;147;22;0;0;28;24451252
13.04.2020;Чеченская Республика;691;835;109;4;35;2;172;10058867
13.04.2020;Чувашская Республика;798;827;25;7;4;1;143;8617819
13.04.2020;Чукотский автономный округ;8;8;0;0;0;0;2;345436
13.04.2020;Ямало-Ненецкий автономный округ;597;623;19;7;7;0;54;3769829
13.04.2020;Ярославская область;404;458;54;9;0;0;90;8859788
20.04.2020;Алтайский край;1049;1141;90;18;2;1;211;16450560
20.04.2020;Амурская область;153;185;32;1;0;0;20;5588968
20.04.2020;Архангельская область;799;926;120;11;7;1;60;7777217
20.04.2020;Астраханская область;1085;1260;152;33;23;1;154;7122598
20.04.2020;Белгородская область;1083;1219;122;20;14;0;152;10849132
20.04.2020;Брянская область;2657;3143;474;60;12;2;320;8476874
20.04.2020;Владимирская область;2341;2453;77;0;35;0;250;9648359
20.04.2020;Волгоградская область;961;1195;214;14;20;5;149;17648932
20.04.2020;Вологодская область;693;853;160;20;0;0;52;8236823
20.04.2020;Воронежская область;1546;1830;236;14;48;3;182;16336376
20.04.2020;Еврейская автономная область;388;435;47;5;0;0;66;1134098
20.04.2020;Забайкальский край;413;464;51;9;0;0;56;7509642
20.04.2020;Ивановская область;1450;1664;200;58;14;1;91;7102522
20.04.2020;Иркутская область;383;535;131;13;21;2;32;16829365
20.04.2020;Кабардино-Балкарская Республика;1443;1548;99;13;6;1;164;6060796
20.04.2020;Калининградская область;923;1251;319;29;9;2;110;6962193
20.04.2020;Калужская область;2592;2739;97;16;50;6;395;7085092
20.04.2020;Камчатский край;479;511;32;2;0;0;76;2208899
20.04.2020;Карачаево-Черкесская Республика;1212;1223;10;3;1;1;215;3264135
20.04.2020;Кемеровская область (Кузбасс);393;472;72;5;7;0;68;18864139
20.04.2020;Кировская область;1589;1767;159;23;19;1;212;8982666
20.04.2020;Костромская область;667;748;65;4;16;1;82;4503268
20.04.2020;Краснодарский край;3281;4008;633;68;94;14;397;39223940
20.04.2020;Красноярский край;2625;2919;268;42;26;5;208;20135479
20.04.2020;Курганская область;118;141;23;1;0;0;16;5918759
20.04.2020;Курская область;2027;2236;187;30;22;2;260;7806659
20.04.2020;Ленинградская область;3790;4036;246;47;0;0;283;12696712
20.04.2020;Липецкая область;1215;1662;434;16;13;1;157;8051407
20.04.2020;Магаданская область;513;524;11;1;0;0;25;1008637
20.04.2020;Москва;220942;240590;17567;1412;2081;228;18156;87545276
20.04.2020;Московская область;48609;50521;1496;110;416;22;4407;52523695
20.04.2020;Мурманская область;4018;4424;382;43;24;1;607;5274899
20.04.2020;Ненецкий автономный округ;6;8;2;1;0;0;1;307979
20.04.2020;Нижегородская область;6739;7227;441;88;47;4;721;22643264
20.04.2020;Новгородская область;1025;1087;54;10;8;1;113;4245332
20.04.2020;Новосибирская область;1158;1347;162;23;27;1;197;19521943
20.04.2020;Омская область;221;349;126;6;2;1;29;13720567
20.04.2020;Оренбургская область;1725;1984;245;42;14;0;193;13844040
20.04.2020;Орловская область;1736;1840;92;22;12;1;231;5230729
20.04.2020;Пензенская область;1349;1500;114;52;37;1;121;9321585
20.04.2020;Пермский край;1813;2130;292;25;25;1;236;18361854
20.04.2020;Приморский край;1166;1304;123;29;15;1;198;13391259
20.04.2020;Псковская область;416;522;63;1;43;1;66;4455822
20.04.2020;Республика Адыгея;595;805;191;17;19;1;43;3173632
20.04.2020;Республика Алтай;67;67;0;0;0;0;13;1526441
20.04.2020;Республика Башкортостан;2581;2958;279;45;98;4;275;28443051
20.04.2020;Республика Бурятия;703;1089;372;32;14;0;71;6891577
20.04.2020;Республика Дагестан;3325;3691;291;20;75;2;535;21447195
20.04.2020;Республика Ингушетия;2620;3036;338;53;78;8;283;3416301
20.04.2020;Республика Калмыкия;589;708;98;10;21;0;72;1927891
20.04.2020;Республика Карелия;232;245;13;5;0;0;25;4357388
20.04.2020;Республика Коми;3538;3759;194;42;27;2;97;5886111
20.04.2020;Республика Крым;188;365;177;7;0;0;22;13396117
20.04.2020;Республика Марий Эл;2191;2498;300;22;7;0;169;4776331
20.04.2020;Республика Мордовия;2652;2773;111;31;10;1;260;5635392
20.04.2020;Республика Саха (Якутия);774;892;118;2;0;0;64;6750310
20.04.2020;Республика Северная Осетия — Алания;1559;1703;130;28;14;0;228;4912355
20.04.2020;Республика Татарстан;2499;2756;257;26;0;0;371;27259988
20.04.2020;Республика Тыва;119;119;0;0;0;0;14;2252054
20.04.2020;Республика Хакасия;716;775;54;12;5;2;108;3762591
20.04.2020;Ростовская область;3138;3271;132;24;1;1;417;29543164
20.04.2020;Рязанская область;2860;3042;182;38;0;0;335;7850318
20.04.2020;Самарская область;948;1077;127;11;2;2;150;22354598
20.04.2020;Санкт-Петербург;14562;17258;2576;250;120;19;1317;37463545
20.04.2020;Саратовская область;1374;1544;166;25;4;2;191;17240650
20.04.2020;Сахалинская область;70;136;66;5;0;0;1;3431267
20.04.2020;Свердловская область;1453;1932;472;38;7;0;254;30276792
20.04.2020;Севастополь;130;161;31;4;0;0;18;3056690
20.04.2020;Смоленская область;1647;1722;61;11;14;0;116;6645436
20.04.2020;Ставропольский край;1970;2283;280;32;33;3;189;19604718
20.04.2020;Тамбовская область;1803;1974;169;39;2;1;212;7234864
20.04.2020;Тверская область;2560;2681;120;12;1;1;194;8987111
20.04.2020;Томская область;329;357;28;0;0;0;38;7547960
20.04.2020;Тульская область;2941;3317;358;20;18;5;357;10442985
20.04.2020;Тюменская область;2047;2321;258;38;16;1;159;10491453
20.04.2020;Удмуртская Республика;975;1096;97;12;24;1;136;10591308
20.04.2020;Ульяновская область;1590;1638;31;2;17;1;139;8726326
20.04.2020;Хабаровский край;2007;2176;134;10;35;1;221;9298114
20.04.2020;Ханты-Мансийский автономный округ - Югра;1278;1527;244;33;5;1;99;11585518
20.04.2020;Челябинская область;812;1093;281;14;0;0;234;24451252
20.04.2020;Чеченская Республика;2213;2398;145;4;40;1;190;10058867
20.04.2020;Чувашская Республика;2017;2179;125;22;37;7;228;8617819
20.04.2020;Чукотский автономный округ;52;54;2;1;0;0;13;345436
20.04.2020;Ямало-Ненецкий автономный округ;1425;1595;163;28;7;0;232;3769829
20.04.2020;Ярославская область;1692;1823;124;11;7;2;267;8859788
27.04.2020;Алтайский край;2376;2736;353;54;7;0;215;16450560
